"MONATSZAHL","AUSPRAEGUNG","JAHR","MONAT","WERT","VORJAHRESWERT","VERAEND_VORMONAT_PROZENT","VERAEND_VORJAHRESMONAT_PROZENT","ZWOELF_MONATE_MITTELWERT"
"Religionszugehörigkeit","sonstige/ ohne/ ohne Angabe",2003,"200303",557744,540311,0.2,3.23,549665
"Religionszugehörigkeit","sonstige/ ohne/ ohne Angabe",2003,"200304",558721,542030,0.18,3.08,551056
"Religionszugehörigkeit","sonstige/ ohne/ ohne Angabe",2003,"200305",560319,543652,0.29,3.07,552445
"Religionszugehörigkeit","sonstige/ ohne/ ohne Angabe",2003,"200306",561713,544389,0.25,3.18,553889
"Religionszugehörigkeit","sonstige/ ohne/ ohne Angabe",2003,"200307",563264,545489,0.28,3.26,555370
"Religionszugehörigkeit","sonstige/ ohne/ ohne Angabe",2003,"200308",564498,546613,0.22,3.27,556860
"Religionszugehörigkeit","sonstige/ ohne/ ohne Angabe",2003,"200309",566395,548269,0.34,3.31,558371
"Religionszugehörigkeit","sonstige/ ohne/ ohne Angabe",2003,"200310",568280,550757,0.33,3.18,559831
"Religionszugehörigkeit","sonstige/ ohne/ ohne Angabe",2003,"200311",568969,551713,0.12,3.13,561269
"Religionszugehörigkeit","sonstige/ ohne/ ohne Angabe",2003,"200312",568264,553307,-0.12,2.7,562515
"Religionszugehörigkeit","sonstige/ ohne/ ohne Angabe",2002,"200201",537141,519382,0.02,3.42,529314
"Religionszugehörigkeit","sonstige/ ohne/ ohne Angabe",2002,"200202",538784,520552,0.31,3.5,530833
"Religionszugehörigkeit","sonstige/ ohne/ ohne Angabe",2002,"200203",540311,522169,0.28,3.47,532345
"Religionszugehörigkeit","sonstige/ ohne/ ohne Angabe",2002,"200204",542030,523947,0.32,3.45,533852
"Religionszugehörigkeit","sonstige/ ohne/ ohne Angabe",2002,"200205",543652,525665,0.3,3.42,535351
"Religionszugehörigkeit","sonstige/ ohne/ ohne Angabe",2002,"200206",544389,526953,0.14,3.31,536804
"Religionszugehörigkeit","sonstige/ ohne/ ohne Angabe",2002,"200207",545489,528272,0.2,3.26,538238
"Religionszugehörigkeit","sonstige/ ohne/ ohne Angabe",2002,"200208",546613,529423,0.21,3.25,539671
"Religionszugehörigkeit","sonstige/ ohne/ ohne Angabe",2002,"200209",548269,530939,0.3,3.26,541115
"Religionszugehörigkeit","sonstige/ ohne/ ohne Angabe",2002,"200210",550757,533854,0.45,3.17,542524
"Religionszugehörigkeit","sonstige/ ohne/ ohne Angabe",2002,"200211",551713,535817,0.17,2.97,543848
"Religionszugehörigkeit","sonstige/ ohne/ ohne Angabe",2002,"200212",553307,537032,0.29,3.03,545205
"Religionszugehörigkeit","sonstige/ ohne/ ohne Angabe",2001,"200101",519382,496918,0.56,4.52,507620
"Religionszugehörigkeit","sonstige/ ohne/ ohne Angabe",2001,"200102",520552,497915,0.23,4.55,509506
"Religionszugehörigkeit","sonstige/ ohne/ ohne Angabe",2001,"200103",522169,499217,0.31,4.6,511419
"Religionszugehörigkeit","sonstige/ ohne/ ohne Angabe",2001,"200104",523947,500927,0.34,4.6,513337
"Religionszugehörigkeit","sonstige/ ohne/ ohne Angabe",2001,"200105",525665,502895,0.33,4.53,515235
"Religionszugehörigkeit","sonstige/ ohne/ ohne Angabe",2001,"200106",526953,504640,0.25,4.42,517094
"Religionszugehörigkeit","sonstige/ ohne/ ohne Angabe",2001,"200107",528272,506449,0.25,4.31,518913
"Religionszugehörigkeit","sonstige/ ohne/ ohne Angabe",2001,"200108",529423,507713,0.22,4.28,520722
"Religionszugehörigkeit","sonstige/ ohne/ ohne Angabe",2001,"200109",530939,509182,0.29,4.27,522535
"Religionszugehörigkeit","sonstige/ ohne/ ohne Angabe",2001,"200110",533854,512003,0.55,4.27,524356
"Religionszugehörigkeit","sonstige/ ohne/ ohne Angabe",2001,"200111",535817,514610,0.37,4.12,526123
"Religionszugehörigkeit","sonstige/ ohne/ ohne Angabe",2001,"200112",537032,516506,0.23,3.97,527834
"Religionszugehörigkeit","sonstige/ ohne/ ohne Angabe",2000,"200001",496918,,0.41,,496918
"Religionszugehörigkeit","sonstige/ ohne/ ohne Angabe",2000,"200002",497915,,0.2,,497417
"Religionszugehörigkeit","sonstige/ ohne/ ohne Angabe",2000,"200003",499217,,0.26,,498017
"Religionszugehörigkeit","sonstige/ ohne/ ohne Angabe",2000,"200004",500927,,0.34,,498744
"Religionszugehörigkeit","sonstige/ ohne/ ohne Angabe",2000,"200005",502895,,0.39,,499574
"Religionszugehörigkeit","sonstige/ ohne/ ohne Angabe",2000,"200006",504640,,0.35,,500419
"Religionszugehörigkeit","sonstige/ ohne/ ohne Angabe",2000,"200007",506449,,0.36,,501280
"Religionszugehörigkeit","sonstige/ ohne/ ohne Angabe",2000,"200008",507713,482968,0.25,5.12,502084
"Religionszugehörigkeit","sonstige/ ohne/ ohne Angabe",2000,"200009",509182,489621,0.29,4,502873
"Religionszugehörigkeit","sonstige/ ohne/ ohne Angabe",2000,"200010",512003,492147,0.55,4.03,503786
"Religionszugehörigkeit","sonstige/ ohne/ ohne Angabe",2000,"200011",514610,493974,0.51,4.18,504770
"Religionszugehörigkeit","sonstige/ ohne/ ohne Angabe",2000,"200012",516506,494887,0.37,4.37,505748
"Umgezogene","Deutsche",2024,"Summe",55560,56716,,-2.04,
"Umgezogene","Deutsche",2024,"202401",4979,4889,11.04,1.84,4734
"Umgezogene","Deutsche",2024,"202402",4430,4298,-11.03,3.07,4745
"Umgezogene","Deutsche",2024,"202403",4373,4515,-1.29,-3.15,4733
"Umgezogene","Deutsche",2024,"202404",4984,4708,13.97,5.86,4756
"Umgezogene","Deutsche",2024,"202405",4219,4780,-15.35,-11.74,4709
"Umgezogene","Deutsche",2024,"202406",4537,4699,7.54,-3.45,4696
"Umgezogene","Deutsche",2024,"202407",4807,4559,5.95,5.44,4716
"Umgezogene","Deutsche",2024,"202408",4499,5001,-6.41,-10.04,4675
"Umgezogene","Deutsche",2024,"202409",4856,4948,7.94,-1.86,4667
"Umgezogene","Deutsche",2024,"202410",5220,4860,7.5,7.41,4697
"Umgezogene","Deutsche",2024,"202411",4612,4975,-11.65,-7.3,4667
"Umgezogene","Deutsche",2024,"202412",4044,4484,-12.32,-9.81,4630
"Umgezogene","Deutsche",2023,"Summe",56716,59334,,-4.41,
"Umgezogene","Deutsche",2023,"202301",4889,4957,-4.66,-1.37,4939
"Umgezogene","Deutsche",2023,"202302",4298,4761,-12.09,-9.72,4900
"Umgezogene","Deutsche",2023,"202303",4515,5062,5.05,-10.81,4855
"Umgezogene","Deutsche",2023,"202304",4708,4512,4.27,4.34,4871
"Umgezogene","Deutsche",2023,"202305",4780,4695,1.53,1.81,4878
"Umgezogene","Deutsche",2023,"202306",4699,4379,-1.69,7.31,4905
"Umgezogene","Deutsche",2023,"202307",4559,4764,-2.98,-4.3,4888
"Umgezogene","Deutsche",2023,"202308",5001,5239,9.7,-4.54,4868
"Umgezogene","Deutsche",2023,"202309",4948,5259,-1.06,-5.91,4842
"Umgezogene","Deutsche",2023,"202310",4860,5093,-1.78,-4.57,4823
"Umgezogene","Deutsche",2023,"202311",4975,5485,2.37,-9.3,4780
"Umgezogene","Deutsche",2023,"202312",4484,5128,-9.87,-12.56,4726
"Umgezogene","Deutsche",2022,"Summe",59334,68848,,-13.82,
"Umgezogene","Deutsche",2022,"202201",4957,5967,-10.23,-16.93,5653
"Umgezogene","Deutsche",2022,"202202",4761,5420,-3.95,-12.16,5598
"Umgezogene","Deutsche",2022,"202203",5062,6265,6.32,-19.2,5498
"Umgezogene","Deutsche",2022,"202204",4512,5883,-10.87,-23.3,5384
"Umgezogene","Deutsche",2022,"202205",4695,5229,4.06,-10.21,5339
"Umgezogene","Deutsche",2022,"202206",4379,5351,-6.73,-18.16,5258
"Umgezogene","Deutsche",2022,"202207",4764,6041,8.79,-21.14,5152
"Umgezogene","Deutsche",2022,"202208",5239,5995,9.97,-12.61,5089
"Umgezogene","Deutsche",2022,"202209",5259,6134,0.38,-14.26,5016
"Umgezogene","Deutsche",2022,"202210",5093,5456,-3.16,-6.65,4986
"Umgezogene","Deutsche",2022,"202211",5485,5585,7.7,-1.79,4977
"Umgezogene","Deutsche",2022,"202212",5128,5522,-6.51,-7.14,4945
"Umgezogene","Deutsche",2021,"Summe",68848,64408,,6.89,
"Umgezogene","Deutsche",2021,"202101",5967,5460,9.55,9.29,5410
"Umgezogene","Deutsche",2021,"202102",5420,4923,-9.17,10.1,5451
"Umgezogene","Deutsche",2021,"202103",6265,3589,15.59,74.56,5674
"Umgezogene","Deutsche",2021,"202104",5883,3323,-6.1,77.04,5887
"Umgezogene","Deutsche",2021,"202105",5229,4116,-11.12,27.04,5980
"Umgezogene","Deutsche",2021,"202106",5351,5089,2.33,5.15,6002
"Umgezogene","Deutsche",2021,"202107",6041,5897,12.89,2.44,6014
"Umgezogene","Deutsche",2021,"202108",5995,6434,-0.76,-6.82,5977
"Umgezogene","Deutsche",2021,"202109",6134,6468,2.32,-5.16,5950
"Umgezogene","Deutsche",2021,"202110",5456,6933,-11.05,-21.3,5826
"Umgezogene","Deutsche",2021,"202111",5585,6729,2.36,-17,5731
"Umgezogene","Deutsche",2021,"202112",5522,5447,-1.13,1.38,5737
"Umgezogene","Deutsche",2020,"Summe",64408,61601,,4.56,
"Umgezogene","Deutsche",2020,"202001",5460,5145,-49.28,6.12,5629
"Umgezogene","Deutsche",2020,"202002",4923,4399,-9.84,11.91,5676
"Umgezogene","Deutsche",2020,"202003",3589,4256,-27.1,-15.67,5616
"Umgezogene","Deutsche",2020,"202004",3323,5396,-7.41,-38.42,5427
"Umgezogene","Deutsche",2020,"202005",4116,5816,23.86,-29.23,5273
"Umgezogene","Deutsche",2020,"202006",5089,4807,23.64,5.87,5298
"Umgezogene","Deutsche",2020,"202007",5897,5599,15.88,5.32,5325
"Umgezogene","Deutsche",2020,"202008",6434,5548,9.11,15.97,5406
"Umgezogene","Deutsche",2020,"202009",6468,5448,0.53,18.72,5499
"Umgezogene","Deutsche",2020,"202010",6933,4421,7.19,56.82,5727
"Umgezogene","Deutsche",2020,"202011",6729,,-2.94,,5811
"Umgezogene","Deutsche",2020,"202012",5447,10766,-19.05,-49.41,5367
"Umgezogene","Deutsche",2019,"Summe",61601,59568,,3.41,
"Umgezogene","Deutsche",2019,"201901",5145,5262,14.59,-2.22,4954
"Umgezogene","Deutsche",2019,"201902",4399,4503,-14.5,-2.31,4946
"Umgezogene","Deutsche",2019,"201903",4256,4614,-3.25,-7.76,4916
"Umgezogene","Deutsche",2019,"201904",5396,5123,26.79,5.33,4939
"Umgezogene","Deutsche",2019,"201905",5816,4252,7.78,36.78,5069
"Umgezogene","Deutsche",2019,"201906",4807,4776,-17.35,0.65,5071
"Umgezogene","Deutsche",2019,"201907",5599,4828,16.48,15.97,5136
"Umgezogene","Deutsche",2019,"201908",5548,5591,-0.91,-0.77,5132
"Umgezogene","Deutsche",2019,"201909",5448,5184,-1.8,5.09,5154
"Umgezogene","Deutsche",2019,"201910",4421,5608,-18.85,-21.17,5055
"Umgezogene","Deutsche",2019,"201911",,5337,,,
"Umgezogene","Deutsche",2019,"201912",10766,4490,,139.78,5600
"Umgezogene","Deutsche",2018,"Summe",59568,59881,,-0.52,
"Umgezogene","Deutsche",2018,"201801",5262,5019,13.36,4.84,5010
"Umgezogene","Deutsche",2018,"201802",4503,4498,-14.42,0.11,5011
"Umgezogene","Deutsche",2018,"201803",4614,5413,2.47,-14.76,4944
"Umgezogene","Deutsche",2018,"201804",5123,5022,11.03,2.01,4953
"Umgezogene","Deutsche",2018,"201805",4252,5234,-17,-18.76,4871
"Umgezogene","Deutsche",2018,"201806",4776,4661,12.32,2.47,4880
"Umgezogene","Deutsche",2018,"201807",4828,4723,1.09,2.22,4889
"Umgezogene","Deutsche",2018,"201808",5591,5579,15.8,0.22,4890
"Umgezogene","Deutsche",2018,"201809",5184,5149,-7.28,0.68,4893
"Umgezogene","Deutsche",2018,"201810",5608,4924,8.18,13.89,4950
"Umgezogene","Deutsche",2018,"201811",5337,5017,-4.83,6.38,4977
"Umgezogene","Deutsche",2018,"201812",4490,4642,-15.87,-3.27,4964
"Umgezogene","Deutsche",2017,"Summe",59881,61643,,-2.86,
"Umgezogene","Deutsche",2017,"201701",5019,4623,2.83,8.57,5170
"Umgezogene","Deutsche",2017,"201702",4498,5007,-10.38,-10.17,5128
"Umgezogene","Deutsche",2017,"201703",5413,5393,20.34,0.37,5129
"Umgezogene","Deutsche",2017,"201704",5022,5657,-7.22,-11.23,5076
"Umgezogene","Deutsche",2017,"201705",5234,5308,4.22,-1.39,5070
"Umgezogene","Deutsche",2017,"201706",4661,5160,-10.95,-9.67,5029
"Umgezogene","Deutsche",2017,"201707",4723,4755,1.33,-0.67,5026
"Umgezogene","Deutsche",2017,"201708",5579,5588,18.12,-0.16,5025
"Umgezogene","Deutsche",2017,"201709",5149,5048,-7.71,2,5034
"Umgezogene","Deutsche",2017,"201710",4924,5162,-4.37,-4.61,5014
"Umgezogene","Deutsche",2017,"201711",5017,5061,1.89,-0.87,5010
"Umgezogene","Deutsche",2017,"201712",4642,4881,-7.47,-4.9,4990
"Umgezogene","Deutsche",2016,"Summe",61643,65030,,-5.21,
"Umgezogene","Deutsche",2016,"201601",4623,5319,-15.19,-13.09,5361
"Umgezogene","Deutsche",2016,"201602",5007,4974,8.31,0.66,5364
"Umgezogene","Deutsche",2016,"201603",5393,5853,7.71,-7.86,5326
"Umgezogene","Deutsche",2016,"201604",5657,5900,4.9,-4.12,5305
"Umgezogene","Deutsche",2016,"201605",5308,4940,-6.17,7.45,5336
"Umgezogene","Deutsche",2016,"201606",5160,4826,-2.79,6.92,5364
"Umgezogene","Deutsche",2016,"201607",4755,4879,-7.85,-2.54,5354
"Umgezogene","Deutsche",2016,"201608",5588,5673,17.52,-1.5,5346
"Umgezogene","Deutsche",2016,"201609",5048,6026,-9.66,-16.23,5265
"Umgezogene","Deutsche",2016,"201610",5162,5938,2.26,-13.07,5200
"Umgezogene","Deutsche",2016,"201611",5061,5251,-1.96,-3.62,5184
"Umgezogene","Deutsche",2016,"201612",4881,5451,-3.56,-10.46,5137
"Umgezogene","Deutsche",2015,"Summe",65030,63667,,2.14,
"Umgezogene","Deutsche",2015,"201501",5319,5665,8.13,-6.11,5277
"Umgezogene","Deutsche",2015,"201502",4974,5114,-6.49,-2.74,5265
"Umgezogene","Deutsche",2015,"201503",5853,5558,17.67,5.31,5290
"Umgezogene","Deutsche",2015,"201504",5900,5520,0.8,6.88,5321
"Umgezogene","Deutsche",2015,"201505",4940,5246,-16.27,-5.83,5296
"Umgezogene","Deutsche",2015,"201506",4826,4792,-2.31,0.71,5299
"Umgezogene","Deutsche",2015,"201507",4879,5545,1.1,-12.01,5243
"Umgezogene","Deutsche",2015,"201508",5673,5076,16.27,11.76,5293
"Umgezogene","Deutsche",2015,"201509",6026,5694,6.22,5.83,5321
"Umgezogene","Deutsche",2015,"201510",5938,5647,-1.46,5.15,5345
"Umgezogene","Deutsche",2015,"201511",5251,4891,-11.57,7.36,5375
"Umgezogene","Deutsche",2015,"201512",5451,4919,3.81,10.82,5419
"Umgezogene","Deutsche",2014,"Summe",63667,65055,,-2.13,
"Umgezogene","Deutsche",2014,"201401",5665,6151,25.47,-7.9,5381
"Umgezogene","Deutsche",2014,"201402",5114,4969,-9.73,2.92,5393
"Umgezogene","Deutsche",2014,"201403",5558,5406,8.68,2.81,5406
"Umgezogene","Deutsche",2014,"201404",5520,5737,-0.68,-3.78,5387
"Umgezogene","Deutsche",2014,"201405",5246,5095,-4.96,2.96,5400
"Umgezogene","Deutsche",2014,"201406",4792,4854,-8.65,-1.28,5395
"Umgezogene","Deutsche",2014,"201407",5545,5563,15.71,-0.32,5393
"Umgezogene","Deutsche",2014,"201408",5076,6022,-8.46,-15.71,5315
"Umgezogene","Deutsche",2014,"201409",5694,5764,12.17,-1.21,5309
"Umgezogene","Deutsche",2014,"201410",5647,5933,-0.83,-4.82,5285
"Umgezogene","Deutsche",2014,"201411",4891,5046,-13.39,-3.07,5272
"Umgezogene","Deutsche",2014,"201412",4919,4515,0.57,8.95,5306
"Umgezogene","Deutsche",2013,"Summe",65055,67281,,-3.31,
"Umgezogene","Deutsche",2013,"201301",6151,5939,36.05,3.57,5624
"Umgezogene","Deutsche",2013,"201302",4969,5316,-19.22,-6.53,5596
"Umgezogene","Deutsche",2013,"201303",5406,5797,8.79,-6.74,5563
"Umgezogene","Deutsche",2013,"201304",5737,5988,6.12,-4.19,5542
"Umgezogene","Deutsche",2013,"201305",5095,5522,-11.19,-7.73,5506
"Umgezogene","Deutsche",2013,"201306",4854,5165,-4.73,-6.02,5481
"Umgezogene","Deutsche",2013,"201307",5563,5535,14.61,0.51,5483
"Umgezogene","Deutsche",2013,"201308",6022,6012,8.25,0.17,5484
"Umgezogene","Deutsche",2013,"201309",5764,5631,-4.28,2.36,5495
"Umgezogene","Deutsche",2013,"201310",5933,6206,2.93,-4.4,5472
"Umgezogene","Deutsche",2013,"201311",5046,5649,-14.95,-10.67,5422
"Umgezogene","Deutsche",2013,"201312",4515,4521,-10.52,-0.13,5421
"Umgezogene","Deutsche",2012,"Summe",67281,72246,,-6.87,
"Umgezogene","Deutsche",2012,"201201",5939,6236,10.86,-4.76,5996
"Umgezogene","Deutsche",2012,"201202",5316,5527,-10.49,-3.82,5978
"Umgezogene","Deutsche",2012,"201203",5797,6753,9.05,-14.16,5899
"Umgezogene","Deutsche",2012,"201204",5988,5736,3.29,4.39,5920
"Umgezogene","Deutsche",2012,"201205",5522,6394,-7.78,-13.64,5847
"Umgezogene","Deutsche",2012,"201206",5165,5587,-6.47,-7.55,5812
"Umgezogene","Deutsche",2012,"201207",5535,5717,7.16,-3.18,5797
"Umgezogene","Deutsche",2012,"201208",6012,6679,8.62,-9.99,5741
"Umgezogene","Deutsche",2012,"201209",5631,6245,-6.34,-9.83,5690
"Umgezogene","Deutsche",2012,"201210",6206,5994,10.21,3.54,5707
"Umgezogene","Deutsche",2012,"201211",5649,6021,-8.98,-6.18,5676
"Umgezogene","Deutsche",2012,"201212",4521,5357,-19.97,-15.61,5607
"Umgezogene","Deutsche",2011,"Summe",72246,75165,,-3.88,
"Umgezogene","Deutsche",2011,"201101",6236,5900,13.86,5.69,6292
"Umgezogene","Deutsche",2011,"201102",5527,5819,-11.37,-5.02,6267
"Umgezogene","Deutsche",2011,"201103",6753,6885,22.18,-1.92,6256
"Umgezogene","Deutsche",2011,"201104",5736,6685,-15.06,-14.2,6177
"Umgezogene","Deutsche",2011,"201105",6394,6000,11.47,6.57,6210
"Umgezogene","Deutsche",2011,"201106",5587,6353,-12.62,-12.06,6146
"Umgezogene","Deutsche",2011,"201107",5717,6076,2.33,-5.91,6116
"Umgezogene","Deutsche",2011,"201108",6679,7143,16.83,-6.5,6078
"Umgezogene","Deutsche",2011,"201109",6245,6548,-6.5,-4.63,6053
"Umgezogene","Deutsche",2011,"201110",5994,6005,-4.02,-0.18,6052
"Umgezogene","Deutsche",2011,"201111",6021,6274,0.45,-4.03,6031
"Umgezogene","Deutsche",2011,"201112",5357,5477,-11.03,-2.19,6021
"Umgezogene","Deutsche",2010,"Summe",75165,75123,,0.06,
"Umgezogene","Deutsche",2010,"201001",5900,6273,-3.26,-5.95,6229
"Umgezogene","Deutsche",2010,"201002",5819,5059,-1.37,15.02,6293
"Umgezogene","Deutsche",2010,"201003",6885,6649,18.32,3.55,6312
"Umgezogene","Deutsche",2010,"201004",6685,6251,-2.9,6.94,6348
"Umgezogene","Deutsche",2010,"201005",6000,5976,-10.25,0.4,6350
"Umgezogene","Deutsche",2010,"201006",6353,6058,5.88,4.87,6375
"Umgezogene","Deutsche",2010,"201007",6076,6251,-4.36,-2.8,6360
"Umgezogene","Deutsche",2010,"201008",7143,6331,17.56,12.83,6428
"Umgezogene","Deutsche",2010,"201009",6548,7157,-8.33,-8.51,6377
"Umgezogene","Deutsche",2010,"201010",6005,6708,-8.29,-10.48,6319
"Umgezogene","Deutsche",2010,"201011",6274,6311,4.48,-0.59,6316
"Umgezogene","Deutsche",2010,"201012",5477,6099,-12.7,-10.2,6264
"Umgezogene","Deutsche",2009,"Summe",75123,74679,,0.59,
"Umgezogene","Deutsche",2009,"200901",6273,7039,10.5,-10.88,6159
"Umgezogene","Deutsche",2009,"200902",5059,6319,-19.35,-19.94,6054
"Umgezogene","Deutsche",2009,"200903",6649,5996,31.43,10.89,6109
"Umgezogene","Deutsche",2009,"200904",6251,6747,-5.99,-7.35,6068
"Umgezogene","Deutsche",2009,"200905",5976,5817,-4.4,2.73,6081
"Umgezogene","Deutsche",2009,"200906",6058,5647,1.37,7.28,6115
"Umgezogene","Deutsche",2009,"200907",6251,6207,3.19,0.71,6119
"Umgezogene","Deutsche",2009,"200908",6331,6391,1.28,-0.94,6114
"Umgezogene","Deutsche",2009,"200909",7157,6540,13.05,9.43,6165
"Umgezogene","Deutsche",2009,"200910",6708,6549,-6.27,2.43,6178
"Umgezogene","Deutsche",2009,"200911",6311,5750,-5.92,9.76,6225
"Umgezogene","Deutsche",2009,"200912",6099,5677,-3.36,7.43,6260
"Umgezogene","Deutsche",2008,"Summe",74679,74771,,-0.12,
"Umgezogene","Deutsche",2008,"200801",7039,7157,27.66,-1.65,6221
"Umgezogene","Deutsche",2008,"200802",6319,5742,-10.23,10.05,6269
"Umgezogene","Deutsche",2008,"200803",5996,6486,-5.11,-7.55,6228
"Umgezogene","Deutsche",2008,"200804",6747,6504,12.53,3.74,6249
"Umgezogene","Deutsche",2008,"200805",5817,6038,-13.78,-3.66,6230
"Umgezogene","Deutsche",2008,"200806",5647,5913,-2.92,-4.5,6208
"Umgezogene","Deutsche",2008,"200807",6207,5819,9.92,6.67,6240
"Umgezogene","Deutsche",2008,"200808",6391,6662,2.96,-4.07,6218
"Umgezogene","Deutsche",2008,"200809",6540,5661,2.33,15.53,6291
"Umgezogene","Deutsche",2008,"200810",6549,7016,0.14,-6.66,6252
"Umgezogene","Deutsche",2008,"200811",5750,6259,-12.2,-8.13,6210
"Umgezogene","Deutsche",2008,"200812",5677,5514,-1.27,2.96,6223
"Umgezogene","Deutsche",2007,"Summe",74771,70804,,5.6,
"Umgezogene","Deutsche",2007,"200701",7157,5937,21,20.55,6002
"Umgezogene","Deutsche",2007,"200702",5742,5113,-19.77,12.3,6054
"Umgezogene","Deutsche",2007,"200703",6486,6311,12.96,2.77,6069
"Umgezogene","Deutsche",2007,"200704",6504,5368,0.28,21.16,6164
"Umgezogene","Deutsche",2007,"200705",6038,5817,-7.16,3.8,6182
"Umgezogene","Deutsche",2007,"200706",5913,5304,-2.07,11.48,6233
"Umgezogene","Deutsche",2007,"200707",5819,5429,-1.59,7.18,6265
"Umgezogene","Deutsche",2007,"200708",6662,6679,14.49,-0.25,6264
"Umgezogene","Deutsche",2007,"200709",5661,5939,-15.03,-4.68,6241
"Umgezogene","Deutsche",2007,"200710",7016,6601,23.94,6.29,6275
"Umgezogene","Deutsche",2007,"200711",6259,6391,-10.79,-2.07,6264
"Umgezogene","Deutsche",2007,"200712",5514,5915,-11.9,-6.78,6231
"Umgezogene","Deutsche",2006,"Summe",70804,69731,,1.54,
"Umgezogene","Deutsche",2006,"200601",5937,5986,-12.11,-0.82,5807
"Umgezogene","Deutsche",2006,"200602",5113,4897,-13.88,4.41,5825
"Umgezogene","Deutsche",2006,"200603",6311,5943,23.43,6.19,5856
"Umgezogene","Deutsche",2006,"200604",5368,5638,-14.94,-4.79,5833
"Umgezogene","Deutsche",2006,"200605",5817,5481,8.36,6.13,5861
"Umgezogene","Deutsche",2006,"200606",5304,5157,-8.82,2.85,5873
"Umgezogene","Deutsche",2006,"200607",5429,5443,2.36,-0.26,5872
"Umgezogene","Deutsche",2006,"200608",6679,6293,23.02,6.13,5904
